NUMBER=WORD=PRONUNCIATION=PART_OF_SPEECH=MEANING=STAR=DATE=MEMO
1=a bit==A2==☆☆☆☆☆==
2=a bit more==B1==☆☆☆☆☆==
3=a bit of a…==B2==☆☆☆☆☆==
4=a bit of sth==B1==☆☆☆☆☆==
5=a couple of sth==A2==☆☆☆☆☆==
6=a few==A1==☆☆☆☆☆==
7=a good idea==A1==☆☆☆☆☆==
8=a great deal==B1==☆☆☆☆☆==
9=a kind of...==B1==☆☆☆☆☆==
10=a little==A1==☆☆☆☆☆==
11=a little bit==B1==☆☆☆☆☆==
12=a little more==B1==☆☆☆☆☆==
13=a long time ago==A2==☆☆☆☆☆==
14=a long way==A2==☆☆☆☆☆==
15=a lot==A1==☆☆☆☆☆==
16=a lot more==B1==☆☆☆☆☆==
17=a lot of sth==A1==☆☆☆☆☆==
18=a means of sth==B2==☆☆☆☆☆==
19=a number of sth==A2==☆☆☆☆☆==
20=a period of time==A1==☆☆☆☆☆==
21=a range of sth==B1==☆☆☆☆☆==
22=a variety of sth==B1==☆☆☆☆☆==
23=able to do sth==A2==☆☆☆☆☆==
24=above all==C1==☆☆☆☆☆==
25=access to sth==B1==☆☆☆☆☆==
26=account for sth==B2==☆☆☆☆☆==
27=accused of sth==B2==☆☆☆☆☆==
28=act as sth==B2==☆☆☆☆☆==
29=add to sth==A2==☆☆☆☆☆==
30=after all==B1==☆☆☆☆☆==
31=again and again==A2==☆☆☆☆☆==
32=agree with sb==A1==☆☆☆☆☆==
33=aim to do sth==B1==☆☆☆☆☆==
34=aimed at doing sth==B2==☆☆☆☆☆==
35=aimed at sb==B2==☆☆☆☆☆==
36=all about…==A2==☆☆☆☆☆==
37=all but==C1==☆☆☆☆☆==
38=all day==A1==☆☆☆☆☆==
39=all kinds of…==A2==☆☆☆☆☆==
40=all over the world==A1==☆☆☆☆☆==
41=all over…==A2==☆☆☆☆☆==
42=all sorts of…==A2==☆☆☆☆☆==
43=all the more==C1==☆☆☆☆☆==
44=all the time==A2==☆☆☆☆☆==
45=all the way==B2==☆☆☆☆☆==
46=along with sb/sth==B1==☆☆☆☆☆==
47=alternative to sth==B1==☆☆☆☆☆==
48=and so on==B1==☆☆☆☆☆==
49=anything else==A1==☆☆☆☆☆==
50=apart from==B1==☆☆☆☆☆==
51=appeal to sb==B2==☆☆☆☆☆==
52=apply for sth==A2==☆☆☆☆☆==
53=apply to sb/sth==B2==☆☆☆☆☆==
54=around the world==A1==☆☆☆☆☆==
55=arrive at…==A1==☆☆☆☆☆==
56=arrive in…==A1==☆☆☆☆☆==
57=art gallery==A2==☆☆☆☆☆==
58=as a result==A2==☆☆☆☆☆==
59=as a whole==B2==☆☆☆☆☆==
60=as far as I am concerned==B2==☆☆☆☆☆==
61=as far as sb/sth is concerned==C1==☆☆☆☆☆==
62=as follows…==B2==☆☆☆☆☆==
63=as for sb/sth==B2==☆☆☆☆☆==
64=as if…==B1==☆☆☆☆☆==
65=as long as…==B2==☆☆☆☆☆==
66=as much as==B1==☆☆☆☆☆==
67=as of…==C1==☆☆☆☆☆==
68=as opposed to==C1==☆☆☆☆☆==
69=as part of sth==A2==☆☆☆☆☆==
70=as soon as==A2==☆☆☆☆☆==
71=as soon as possible==B1==☆☆☆☆☆==
72=as such==C1==☆☆☆☆☆==
73=as though…==B2==☆☆☆☆☆==
74=as to==C1==☆☆☆☆☆==
75=as well==A2==☆☆☆☆☆==
76=ask for sth==A1==☆☆☆☆☆==
77=associated with sth==B2==☆☆☆☆☆==
78=at first==A2==☆☆☆☆☆==
79=at home==A1==☆☆☆☆☆==
80=at last==B1==☆☆☆☆☆==
81=at least==A2==☆☆☆☆☆==
82=at once==B2==☆☆☆☆☆==
83=at present==B2==☆☆☆☆☆==
84=at risk==B1==☆☆☆☆☆==
85=at school==A1==☆☆☆☆☆==
86=at some point==B2==☆☆☆☆☆==
87=at the age of…==A2==☆☆☆☆☆==
88=at the beginning of sth==A1==☆☆☆☆☆==
89=at the end==A1==☆☆☆☆☆==
90=at the end of sth==A1==☆☆☆☆☆==
91=at the end of the day==B2==☆☆☆☆☆==
92=at the expense of sb/sth==C1==☆☆☆☆☆==
93=at the hands of sb==C1==☆☆☆☆☆==
94=at the moment==A1==☆☆☆☆☆==
95=at the same time==A1==☆☆☆☆☆==
96=at the start of sth==A2==☆☆☆☆☆==
97=at the time==A2==☆☆☆☆☆==
98=at the time of sth==A2==☆☆☆☆☆==
99=at the top==A2==☆☆☆☆☆==
100=at the weekend==A1==☆☆☆☆☆==
101=at this point==B2==☆☆☆☆☆==
102=at this stage==B2==☆☆☆☆☆==
103=at times==B1==☆☆☆☆☆==
104=at university==A1==☆☆☆☆☆==
105=at work==A1==☆☆☆☆☆==
106=attached to sb/sth==B1==☆☆☆☆☆==
